

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2026-05-18T03:35:50PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
1892|WISEA J130242.24+282053.5|195.67621 |  28.34816 |G|  7158| 0.023875 |SLS |19.64|  0.000|1|0|31|5|1|4|0
1893|SDSS J130242.51+285234.7|195.67705 |  28.87632 |G|  6900| 0.023016 |SUN |20.8g|  0.000|6|0|16|8|2|4|0
1894|WISEA J130243.55+281558.8|195.68146 |  28.26635 |G| 14372| 0.047940 |PUN |19.0g|  0.000|1|0|35|4|1|4|0
1895|NGC 4929|195.68498 |  28.04535 |G|  6224| 0.020761 |SLS |14.6g|  0.000|96|1|65|34|27|10|0
1896|WISEA J130246.60+280602.4|195.69400 |  28.10076 |G|  7791| 0.025987 |SLS |20.83|  0.000|1|0|27|4|1|4|0
1897|SDSS J130246.80+285926.6|195.69504 |  28.99074 |G| 10354| 0.034538 |SLS |21.2g|  0.000|0|0|19|3|1|4|0
1898|WISEA J130247.06+280749.5|195.69612 |  28.13026 |G|  6698| 0.022341 |SLS |20.23|  0.000|1|0|31|5|1|4|0
1899|SDSS J130248.24+281224.2|195.70103 |  28.20673 |G|  6108| 0.020374 |SLS |19.5g|  0.000|2|0|15|3|1|4|0
1900|SDSS J130249.94+281945.0|195.70809 |  28.32917 |G|  6230| 0.020781 |SLS |19.66|  0.000|1|0|18|4|1|4|0
1901|WISEA J130250.84+263245.8|195.71187 |  26.54602 |G| 11466| 0.038246 |SUN |19.3g|  0.000|3|0|31|5|1|4|0
1902|WISEA J130251.25+282856.9|195.71355 |  28.48248 |G|  7066| 0.023570 |SLS |17.6g|  0.000|30|0|45|23|15|4|0
1903|WISEA J130251.60+274051.9|195.71496 |  27.68091 |G|  5396| 0.017999 |SLS |19.84|  0.000|1|0|20|5|1|0|0
1904|GALEXASC J130252.07+291325.1  |195.71691 |  29.22350 |UvS|  5469| 0.018243 |SLS |     |  0.000|1|0|8|4|1|0|0
1905|CGCG 160-115|195.71973 |  27.86659 |G|  8220| 0.027420 |SLS |15.1g|  0.000|73|0|59|31|23|6|0
1906|SDSS J130254.18+283015.8|195.72590 |  28.50443 |G|  8228| 0.027444 |SLS |18.4g|  0.000|7|0|27|9|4|4|0
1907|WISEA J130255.33+292153.1|195.73056 |  29.36476 |G| 14538| 0.048493 |SLS |19.46|  0.000|1|0|37|6|1|4|0
1908|SDSS J130255.46+290146.9|195.73091 |  29.02940 |G|  7682| 0.025625 |SLS |19.6g|  0.000|1|0|23|5|1|4|0
1909|WISEA J130256.10+282704.1|195.73354 |  28.45101 |G|  6905| 0.023033 |SLS |19.8g|  0.000|0|0|27|3|1|4|1
1910|IC 4111|195.73557 |  28.07037 |G|  7760| 0.025885 |SLS |16.04|  0.000|67|0|56|30|21|8|0
1911|WISEA J130256.73+271901.5|195.73649 |  27.31703 |G|  6851| 0.022853 |SLS |19.53|  0.000|1|0|27|4|1|4|0
1912|WISEA J130257.35+282231.9|195.73898 |  28.37554 |G|  8843| 0.029496 |SLS |18.0g|  0.000|20|0|53|14|8|8|0
1913|SDSS J130257.80+291047.9|195.74089 |  29.18006 |G|  7352| 0.024525 |SLS |20.93|  0.000|1|0|23|5|1|4|0
1914|WISEA J130258.14+275749.4|195.74231 |  27.96371 |G|  6233| 0.020791 |SLS |19.46|  0.000|2|0|33|6|1|4|0
1915|SDSS J130258.21+272232.0|195.74242 |  27.37550 |G| 10764| 0.035906 |SLS |20.38|  0.000|1|0|23|5|1|4|0
1916|SDSS J130258.28+272149.5|195.74287 |  27.36370 |G| 10790| 0.035991 |SLS |20.52|  0.000|2|0|23|5|1|4|0
1917|WISEA J130259.44+281631.2|195.74770 |  28.27534 |G|  7168| 0.023910 |SLS |17.3g|  0.000|26|0|46|16|10|6|0
1918|WISEA J130259.54+270951.2|195.74820 |  27.16421 |G|  6701| 0.022353 |SLS |19.53|  0.000|1|0|12|3|1|0|0
1919|WISEA J130259.59+283332.2|195.74852 |  28.55893 |G|  5551| 0.018516 |SLS |18.8g|  0.000|0|0|27|3|1|4|1
1920|WISEA J130300.40+280945.5|195.75170 |  28.16274 |G|  5743| 0.019157 |SLS |19.81|  0.000|1|0|31|5|1|4|0
1921|WISEA J130300.88+281808.2|195.75353 |  28.30226 |G|  8286| 0.027638 |SLS |20.45|  0.000|1|0|27|4|1|4|0
1922|NGC 4931|195.75373 |  28.03247 |G|  5412| 0.018053 |SLS |13.9g|  0.000|125|1|78|32|23|11|1
1923|WISEA J130301.17+285408.8|195.75511 |  28.90235 |G|  6891| 0.022987 |SLS |20.50|  0.000|1|0|27|4|1|4|0
1924|WISEA J130305.17+274702.5|195.77156 |  27.78405 |G|  7669| 0.025581 |SLS |16.69|  0.000|31|0|52|19|12|6|0
1925|KUG 1300+267|195.77477 |  26.53118 |G|  5751| 0.019184 |SLS |15.7 |  0.000|58|0|61|31|21|6|0
1926|CGCG 160-119|195.79061 |  28.58353 |G|  6851| 0.022854 |SLS |15.0g|  0.000|69|0|78|27|21|10|0
1927|WISEA J130309.84+282922.6|195.79104 |  28.48963 |G|  5379| 0.017944 |SLS |17.7g|  0.000|28|0|63|19|11|8|0
1928|SDSS J130311.19+280533.0|195.79675 |  28.09237 |G|  8189| 0.027315 |SLS?|20.67|  0.000|1|0|19|4|1|4|0
1929|WISEA J130312.63+281020.9|195.80264 |  28.17250 |G|  7286| 0.024305 |SLS |17.53|  0.000|34|0|44|22|15|6|0
1930|WISEA J130313.66+272208.6|195.80695 |  27.36907 |G|  6376| 0.021268 |SLS |16.77|  0.000|36|0|51|24|17|6|0
1931|WISEA J130315.37+280430.9|195.81378 |  28.07530 |G|  6315| 0.021065 |SLS?|20.29|  0.000|1|0|31|5|1|4|0
1932|WISEA J130315.32+275253.9|195.81393 |  27.88153 |G|  4753| 0.015855 |SLS |19.13|  0.000|5|0|22|8|2|0|0
1933|NGC 4934|195.81774 |  28.03031 |G|  6091| 0.020317 |SLS |14.7g|  0.000|112|1|84|43|33|11|0
1934|SDSS J130316.52+275652.0|195.81894 |  27.94775 |G|  5825| 0.019431 |SLS?|20.69|  0.000|1|0|15|3|1|4|0
1935|KUG 1300+276|195.81911 |  27.33212 |G| 10708| 0.035719 |SLS |16.1g|  0.000|36|0|59|17|10|6|0
1936|SDSS J130316.65+272008.0|195.81948 |  27.33560 |PofG| 10579| 0.035288 |SLS |17.9g|  0.000|5|0|0|3|3|0|0
1937|WISEA J130318.58+275829.0|195.82745 |  27.97474 |G|  7119| 0.023745 |SLS |18.4g|  0.000|3|0|35|7|3|4|0
1938|WISEA J130319.81+283702.1|195.83255 |  28.61728 |G|  5978| 0.019941 |SLS |16.8g|  0.000|37|0|68|27|21|10|0
1939|WISEA J130320.20+281616.9|195.83418 |  28.27139 |G| 10125| 0.033774 |SLS |19.73|  0.000|2|0|22|6|1|0|0
1940|GALEXMSC J130320.28+271957.7  |195.83430 |  27.33260 |UvS| 10509| 0.035054 |SLS |     |  0.000|1|0|4|3|1|0|0
1941|WISEA J130321.55+281832.4|195.83982 |  28.30902 |G|  5525| 0.018430 |SLS |16.94|  0.000|37|0|52|25|17|6|0
1942|WISEA J130322.61+284747.2|195.84424 |  28.79647 |G|  7907| 0.026375 |SLS |18.2g|  0.000|21|0|63|17|8|8|0
1943|WISEA J130322.78+275609.4|195.84494 |  27.93596 |G|  6024| 0.020094 |SLS |16.41|  0.000|47|0|53|28|22|6|0
1944|WISEA J130323.14+285151.0|195.84642 |  28.86417 |G|  6577| 0.021940 |SLS |16.4g|  0.000|40|0|71|26|18|10|0
1945|WISEA J130323.44+271824.8|195.84769 |  27.30690 |G|  5567| 0.018571 |SLS |18.31|  0.000|20|0|23|13|7|0|0
1946|WISEA J130325.05+275525.3|195.85454 |  27.92383 |G|  7040| 0.023484 |SLS |19.88|  0.000|1|0|27|4|1|4|0
1947|WISEA J130325.32+280050.3|195.85554 |  28.01398 |G|  7956| 0.026540 |SLS |16.27|  0.000|43|0|51|30|21|6|0
1948|SDSS J130325.59+290712.6|195.85667 |  29.12021 |G|  7590| 0.025318 |SLS |20.7g|  0.000|0|0|15|2|1|4|0
1949|SDSS J130326.52+274448.5|195.86055 |  27.74683 |G| 14639| 0.048831 |SLS |20.34|  0.000|1|0|23|5|1|4|0
1950|WISEA J130327.13+271441.7|195.86306 |  27.24490 |G|  6775| 0.022599 |SLS |19.33|  0.000|2|0|33|6|1|4|0
1951|WISEA J130327.94+283350.9|195.86645 |  28.56415 |G|  4769| 0.015907 |SLS |16.6g|  0.000|34|0|59|26|17|8|0
1952|WISEA J130328.00+284529.1|195.86667 |  28.75823 |G|  8324| 0.027766 |SLS |19.66|  0.000|2|0|33|6|1|4|0
1953|[STE2000] 130105.01+293800.2  |195.86928 |  29.36525 |G| 14990| 0.050000 |SUN |18.16|  0.000|2|0|0|1|1|0|0
1954|WISEA J130328.94+271746.8|195.87063 |  27.29631 |G|  7005| 0.023366 |SLS |19.41|  0.000|2|0|36|7|1|4|0
1955|WISEA J130328.96+280042.0|195.87070 |  28.01169 |G|  7161| 0.023887 |SLS |19.0g|  0.000|0|0|33|4|1|4|0
1956|UGC 08161|195.87107 |  26.55086 |G|  6676| 0.022269 |S1L |14.9g|  0.000|144|2|82|39|36|11|0
1957|WISEA J130330.03+281628.8|195.87515 |  28.27469 |G|  6413| 0.021390 |SLS |17.1g|  0.000|37|0|44|24|18|6|0
1958|SDSS J130330.15+275843.6|195.87569 |  27.97875 |G| 17109| 0.057070 |PUN |21.4g|  0.000|1|0|15|2|2|4|0
1959|WISEA J130330.56+280245.1|195.87737 |  28.04596 |G|  6625| 0.022100 |SLS |19.28|  0.000|2|0|33|6|1|4|0
1960|GALEXASC J130331.11+284126.0  |195.87951 |  28.69043 |G|  6736| 0.022470 |SLS |18.59|  0.000|9|0|11|8|3|0|0
1961|SDSS J130331.09+285717.3|195.87956 |  28.95483 |G|  6900| 0.023016 |SUN |21.6g|  0.000|4|0|15|5|1|4|1
1962|WISEA J130331.17+284128.4|195.88009 |  28.69150 |G|  6740| 0.022483 |SLS |18.2g|  0.000|1|0|27|3|1|4|0
1963|WISEA J130331.23+280532.3|195.88014 |  28.09232 |G|  6330| 0.021115 |SLS |17.16|  0.000|35|0|52|28|20|6|0
1964|WISEA J130331.27+275726.3|195.88026 |  27.95741 |G|  7321| 0.024420 |SLS |18.7g|  0.000|1|0|27|4|1|4|0
1965|WISEA J130331.30+262750.1|195.88043 |  26.46392 |G| 10758| 0.035884 |SLS |18.47|  0.000|16|0|22|6|3|0|0
1966|WISEA J130333.44+290337.4|195.88935 |  29.06040 |G|  7548| 0.025178 |SLS |17.6g|  0.000|23|0|55|18|11|8|0
1967|WISEA J130333.47+283457.8|195.88951 |  28.58275 |G|  5665| 0.018896 |SLS |19.61|  0.000|1|0|35|6|1|4|0
1968|WISEA J130333.69+281421.9|195.89041 |  28.23942 |G|  8216| 0.027406 |SLS |18.17|  0.000|26|0|22|15|8|0|0
1969|WISEA J130334.13+264519.7|195.89223 |  26.75550 |G| 10166| 0.033909 |SLS |17.58|  0.000|20|0|50|10|4|6|0
1970|WISEA J130334.34+280943.2|195.89322 |  28.16210 |G|  7584| 0.025299 |SLS |20.43|  0.000|1|0|30|5|1|4|0
1971|WISEA J130335.96+281001.0|195.89987 |  28.16695 |G|  6603| 0.022025 |SLS |18.35|  0.000|32|0|39|22|12|4|0
1972|WISEA J130336.56+280552.6|195.90240 |  28.09795 |G|  6175| 0.020597 |SLS |18.96|  0.000|17|0|18|10|6|0|0
1973|WISEA J130337.08+273003.1|195.90453 |  27.50087 |G| 17525| 0.058457 |SLS |18.56|  0.000|16|0|25|10|6|0|0
1974|WISEA J130337.30+282413.9|195.90561 |  28.40401 |G|  8439| 0.028150 |SLS |19.83|  0.000|1|0|12|3|1|0|0
1975|SDSS J130337.42+281157.8|195.90585 |  28.19938 |G|  7838| 0.026146 |SLS |20.72|  0.000|1|0|19|4|1|4|0
1976|SDSS J130337.89+273659.2|195.90790 |  27.61645 |G|  6591| 0.021986 |SLS |20.42|  0.000|1|0|18|4|1|4|0
1977|SDSS J130339.09+282800.7|195.91279 |  28.46689 |G|  7413| 0.024727 |SLS |20.2g|  0.000|2|0|15|4|1|4|0
1978|2MASX J13034217+2854199|195.92589 |  28.90554 |G|  6691| 0.022319 |SLS |15.9g|  0.000|36|0|40|18|17|6|0
1979|WISEA J130344.78+273749.6|195.93675 |  27.63078 |G|  5601| 0.018683 |SLS |20.57|  0.000|2|0|31|5|1|4|0
1980|WISEA J130344.84+283245.3|195.93686 |  28.54593 |G|  7749| 0.025847 |SLS |16.9g|  0.000|27|0|52|23|16|6|0
1981|NGC 4943|195.93729 |  28.08421 |G|  5640| 0.018813 |SLS |15.1g|  0.000|69|0|59|27|20|6|0
1982|WISEA J130346.28+275912.9|195.94286 |  27.98692 |G|  6178| 0.020608 |SLS |17.8 |  0.000|36|0|52|26|17|6|0
1983|WISEA J130347.45+263557.5|195.94772 |  26.59941 |G| 10765| 0.035909 |SLS |17.8g|  0.000|15|0|56|8|3|6|0
1984|WISEA J130349.43+273449.0|195.95628 |  27.58022 |G|  6112| 0.020387 |SLS?|19.8g|  0.000|0|0|31|4|1|4|0
1985|CGCG 160-124|195.95769 |  28.18558 |GPair|  7111| 0.023720 |SUN |13.3 |  0.000|6|0|13|3|2|0|0
1986|NGC 4944|195.95812 |  28.18569 |G|  6965| 0.023233 |SLS |13.5g|  0.000|145|3|71|31|25|10|0
1987|WISEA J130350.42+281043.4|195.96010 |  28.17872 |G|  6383| 0.021291 |SLS |18.15|  0.000|24|0|20|14|9|0|0
1988|2MASX J13035047+2803159|195.96041 |  28.05438 |G|  6289| 0.020978 |SLS |17.27|  0.000|37|0|40|24|17|6|0
1989|IC 4133|195.96164 |  27.98837 |G|  6363| 0.021225 |SLS |15.37|  0.000|95|0|54|30|26|7|0
1990|WISEA J130353.83+274918.9|195.97432 |  27.82193 |G|  4974| 0.016590 |SLS |18.76|  0.000|21|0|38|14|7|4|0
1991|WISEA J130353.82+282627.0|195.97444 |  28.44079 |G|  5150| 0.017180 |SLS |19.67|  0.000|2|0|37|7|1|4|0
1992|SDSSCGB 34592.02|195.97505 |  28.31480 |G|  7945| 0.026503 |SLS |18.8r|  0.000|1|0|0|2|1|0|0
1993|WISEA J130354.38+281838.9|195.97667 |  28.31062 |G|  8019| 0.026749 |SLS |17.4g|  0.000|25|0|52|15|9|8|0
1994|WISEA J130354.53+291804.4|195.97742 |  29.30122 |G| 17311| 0.057742 |SLS |19.9g|  0.000|0|0|35|5|1|4|0
1995|SDSS J130354.71+272539.3|195.97814 |  27.42749 |G| 17517| 0.058432 |SLS |20.8g|  0.000|0|0|23|4|1|4|0
1996|UGC 08167 NOTES01|195.97863 |  28.18763 |G|  6870| 0.022916 |SLS |16.0g|  0.000|43|0|44|24|17|6|0
1997|SDSS J130354.97+274242.8|195.97917 |  27.71180 |G|  7361| 0.024553 |SLS |20.6g|  0.000|0|0|15|2|1|4|1
1998|SMDG J1303550+282121|195.97958 |  28.35556 |G|  6093| 0.020324 |SUN |     |  0.000|6|0|0|6|1|0|0
1999|SDSS J130356.56+275827.7|195.98575 |  27.97431 |G|  6357| 0.021203 |SLS |18.6g|  0.000|1|0|15|3|1|4|0
2000|SMDG J1303568+280630|195.98667 |  28.10833 |G|  6794| 0.022662 |SUN |     |  0.000|5|0|0|5|1|0|0
2001|SDSS J130357.13+264346.1|195.98809 |  26.72948 |G|  6606| 0.022034 |SLS |17.64|  0.000|27|0|24|16|10|4|0
2002|WISEA J130357.95+291318.6|195.99171 |  29.22115 |G|  7559| 0.025213 |SLS |19.1g|  0.000|0|0|35|5|1|4|0
2003|WISEA J130358.74+281244.3|195.99479 |  28.21222 |G|  5936| 0.019799 |SLS |20.54|  0.000|1|0|31|5|1|4|0
2004|SDSS J130358.77+280650.9|195.99491 |  28.11417 |G|  7140| 0.023817 |SLS?|20.53|  0.000|1|0|19|4|1|4|0
2005|WISEA J130400.87+282215.9|196.00416 |  28.37155 |G| 12018| 0.040089 |SLS |20.8g|  0.000|0|0|31|4|1|4|0
2006|SDSS J130402.92+272143.5|196.01217 |  27.36201 |G| 13627| 0.045454 |SLS |20.70|  0.000|1|0|23|5|1|4|0
2007|WISEA J130404.35+280951.5|196.01811 |  28.16426 |G|  6606| 0.022035 |SLS |19.73|  0.000|1|0|31|5|1|4|0
2008|SDSS J130404.61+285216.2|196.01921 |  28.87114 |G|  5960| 0.019879 |SLS |20.70|  0.000|1|0|15|3|1|4|0
2009|WISEA J130404.77+275101.9|196.01989 |  27.85053 |G|  6381| 0.021285 |SLS |17.68|  0.000|34|0|43|24|15|4|0
2010|SMDG J1304052+274804|196.02125 |  27.80139 |G|  6900| 0.023016 |SUN |     |  0.000|6|0|0|6|1|0|0
2011|WISEA J130405.89+281307.6|196.02451 |  28.21880 |G|  6502| 0.021690 |SLS |19.79|  0.000|1|0|31|5|1|4|0
2012|SDSS J130407.49+273557.8|196.03117 |  27.59944 |G| 17062| 0.056913 |SLS |23.3g|  0.000|0|0|15|2|1|4|0
2013|WISEA J130407.95+275753.8|196.03316 |  27.96495 |G|  5940| 0.019815 |SLS |16.3 |  0.000|46|0|52|28|21|6|0
2014|GALEXASC J130409.98+281643.8  |196.04059 |  28.27877 |G|  7555| 0.025202 |SLS |19.77|  0.000|2|0|10|5|1|0|0
2015|CGCG 160-125|196.04228 |  28.24795 |G|  5935| 0.019797 |SLS |15.1g|  0.000|68|0|61|29|21|6|0
2016|WISEA J130410.23+290055.6|196.04265 |  29.01546 |G|  6644| 0.022163 |SLS |16.3g|  0.000|42|0|52|25|21|6|0
2017|WISEA J130410.26+281918.1|196.04279 |  28.32172 |G| 14369| 0.047930 |PUN |21.9g|  0.000|1|0|12|2|1|0|0
2018|KUG 1301+277|196.04686 |  27.49044 |G|  5329| 0.017775 |SLS |14.67|  0.000|51|0|53|34|25|6|0
2019|WISEA J130412.77+281310.2|196.05313 |  28.21932 |G|  6823| 0.022758 |SLS |20.98|  0.000|1|0|27|4|1|4|0
2020|WISEA J130412.88+281136.9|196.05369 |  28.19360 |G|  6429| 0.021446 |SLS |15.76|  0.000|18|0|52|16|11|6|0
2021|WISEA J130413.10+283233.2|196.05467 |  28.54252 |G|  8119| 0.027081 |SLS |17.6g|  0.000|26|0|51|14|9|8|0
2022|WISEA J130413.87+273336.4|196.05780 |  27.56012 |G|  6970| 0.023249 |SLS |18.2g|  0.000|22|0|35|14|9|4|0
2023|SDSS J130414.06+284247.8|196.05853 |  28.71325 |G|  3117| 0.010396 |SLS?|21.8g|  0.000|0|0|15|2|1|3|0
2024|SDSS J130415.01+281226.7|196.06234 |  28.20749 |G|  8005| 0.026703 |SLS |20.59|  0.000|2|0|23|6|1|4|0
2025|WISEA J130415.76+283243.4|196.06568 |  28.54541 |G|  8354| 0.027865 |SLS |18.1g|  0.000|19|0|38|15|10|4|0
2026|WISEA J130416.47+273023.0|196.06866 |  27.50641 |G|  7055| 0.023533 |SLS |18.15|  0.000|32|0|18|21|16|0|0
2027|WISEA J130416.59+281624.1|196.06929 |  28.27326 |G|  6784| 0.022629 |SLS |19.75|  0.000|1|0|31|5|1|4|0
2028|WISEA J130416.78+285102.9|196.07005 |  28.85072 |G|  7563| 0.025229 |SLS |18.83|  0.000|16|1|50|8|3|4|0
2029|WISEA J130416.98+262831.4|196.07076 |  26.47541 |G|  7511| 0.025054 |SLS |18.25|  0.000|18|0|34|10|5|4|0
2030|WISEA J130417.10+274828.6|196.07125 |  27.80805 |G|  6628| 0.022108 |SLS |19.77|  0.000|1|0|27|4|1|4|0
2031|WISEA J130417.79+280034.7|196.07392 |  28.00972 |G|  7069| 0.023580 |SLS |19.16|  0.000|2|0|37|7|1|4|0
2032|NGC 4949|196.07470 |  29.02957 |G|  6825| 0.022766 |SLS |15.4g|  0.000|48|0|57|22|18|8|1
2033|2MASX J13041795+2901462|196.07477 |  29.02956 |G|  6826| 0.022770 |SUN |     |  0.000|2|0|15|3|2|2|2
2034|WISEA J130418.42+282805.5|196.07675 |  28.46820 |G|  7726| 0.025771 |SLS |15.7g|  0.000|45|0|52|24|23|6|1
2035|SDSS J130419.11+275701.0|196.07967 |  27.95024 |G|  2563| 0.008550 |SLS |20.95|  0.000|1|0|19|4|1|4|0
2036|[STE2000] 130155.86+293555.8  |196.08065 |  29.33097 |G| 14750| 0.049200 |SUN |18.32|  0.000|2|0|0|1|1|0|0
2037|WISEA J130421.05+275030.7|196.08783 |  27.84192 |G|  7007| 0.023373 |SLS |19.73|  0.000|1|0|31|5|1|4|0
2038|SDSS J130421.97+284553.5|196.09157 |  28.76488 |G|  5525| 0.018428 |SLS |18.7g|  0.000|1|0|15|2|1|4|0
2039|AGC 234238|196.09265 |  28.76410 |G|  5510| 0.018379 |SUN |20.28|  0.000|15|0|1|8|4|0|0
2040|KUG 1301+290|196.09457 |  28.81084 |G|  7942| 0.026492 |SLS |15.4g|  0.000|100|3|78|25|23|8|1
2041|WISEA J130422.78+273912.3|196.09491 |  27.65345 |G|  4802| 0.016018 |SLS |19.19|  0.000|2|0|37|7|1|4|0
2042|WISEA J130422.94+274730.7|196.09561 |  27.79209 |G|  5242| 0.017487 |SLS |19.95|  0.000|1|0|16|4|1|0|0
2043|SDSS J130424.85+274026.3|196.10362 |  27.67373 |G|  6959| 0.023212 |SLS |20.51|  0.000|1|0|15|3|1|4|0
2044|SDSS J130426.30+271618.6|196.10961 |  27.27181 |G| 14981| 0.049970 |SLS |21.4g|  0.000|0|0|19|3|1|4|0
2045|KUG 1302+275|196.11000 |  27.30518 |G|  5507| 0.018369 |SLS |15.14|  0.000|113|0|99|36|26|10|0
2046|DESI J196.1106+27.3044|196.11064 |  27.30442 |G|  5514| 0.018393 |SLS |     |  0.000|1|0|0|2|2|0|0
2047|SDSS J130426.67+271821.0|196.11116 |  27.30586 |G|  5543| 0.018490 |SLS |     |  0.000|9|0|0|3|3|0|0
2048|SDSS J130427.13+271825.4|196.11306 |  27.30703 |G|  5553| 0.018524 |SLS |25.1g|  0.000|0|0|15|2|1|4|0
2049|WISEA J130427.31+275040.8|196.11379 |  27.84467 |G|  6222| 0.020753 |SLS |19.60|  0.000|2|0|38|7|1|4|0
2050|SDSS J130427.73+271822.2|196.11551 |  27.30633 |G|  5588| 0.018638 |SLS |21.5g|  0.000|0|0|15|2|1|4|0
2051|CGCG 160-126|196.11771 |  26.67197 |G| 10778| 0.035950 |SUN |15.34|  0.000|64|0|67|28|21|9|0
2052|WISEA J130428.74+281846.3|196.11977 |  28.31288 |G| 17220| 0.057439 |SLS |17.7g|  0.000|14|0|63|11|6|8|0
2053|WISEA J130429.10+284550.7|196.12137 |  28.76415 |G|  8003| 0.026695 |SLS |19.3g|  0.000|6|0|35|6|2|4|0
2054|SDSS J130429.31+285915.0|196.12215 |  28.98750 |G|  7213| 0.024060 |SLS |18.4g|  0.000|4|0|23|5|3|4|1
2055|SDSS J130429.31+285914.9|196.12217 |  28.98750 |G|  7212| 0.024057 |SLS |18.4g|  0.000|9|0|8|6|4|0|3
2056|WISEA J130431.05+273918.3|196.12943 |  27.65508 |G|  6160| 0.020548 |SLS |19.26|  0.000|1|0|31|5|1|4|0
2057|WISEA J130431.33+281807.0|196.13057 |  28.30197 |G|  7875| 0.026267 |SLS |17.7g|  0.000|26|0|42|14|12|4|0
2058|WISEA J130432.00+291039.5|196.13317 |  29.17748 |G| 10378| 0.034616 |SLS |20.4g|  0.000|0|0|31|4|1|4|0
2059|[STE2000] 130208.38+284655.4  |196.13410 |  28.51426 |G| 11092| 0.037000 |SUN |18.53|  0.000|2|0|0|1|1|0|0
2060|SDSS J130433.48+283441.4|196.13948 |  28.57818 |G|  5374| 0.017927 |SLS |20.9g|  0.000|0|0|15|2|1|4|0
2061|LSBC D508-02|196.14190 |  26.77420 |G|  1932| 0.006444 |SUN |17.25|  0.000|33|0|2|15|10|0|4
2062|SDSS J130434.17+264625.8|196.14239 |  26.77385 |G|  1917| 0.006395 |SLS |17.7g|  0.000|4|0|15|3|3|4|1
2063|KUG 1302+288A|196.14895 |  28.62774 |G|  6713| 0.022392 |SLS |16.0g|  0.000|56|1|84|21|12|10|0
2064|WISEA J130436.90+281501.7|196.15377 |  28.25049 |G|  5619| 0.018743 |SLS |17.85|  0.000|33|0|52|25|16|6|0
2065|WISEA J130437.07+290848.2|196.15449 |  29.14673 |G|  5818| 0.019406 |SLS |17.6g|  0.000|26|0|38|14|9|4|0
2066|SDSS J130437.23+283631.3|196.15518 |  28.60860 |G|  7580| 0.025283 |SLS |22.9g|  0.000|0|0|15|2|1|4|2
2067|WISEA J130438.74+283628.6|196.16145 |  28.60789 |G| 17118| 0.057101 |SLS |20.24|  0.000|1|0|35|6|1|4|1
2068|WISEA J130438.76+285821.8|196.16154 |  28.97272 |G|  7587| 0.025308 |SLS |16.9g|  0.000|34|1|56|19|12|2|0
2069|2MASX J13043893+2913286|196.16224 |  29.22473 |G|  5778| 0.019273 |SLS |16.31|  0.000|33|0|40|16|14|6|0
2070|KUG 1302+288B|196.16286 |  28.62891 |G| 17079| 0.056970 |SLS |15.9g|  0.000|43|0|52|25|20|6|0
2071|SDSS J130440.24+284718.0|196.16767 |  28.78834 |G|  6900| 0.023016 |SUN |23.0g|  0.000|7|0|16|8|1|4|0
2072|WISEA J130441.68+281339.1|196.17369 |  28.22753 |G|  7212| 0.024055 |SLS |18.64|  0.000|26|0|41|22|14|4|0
2073|DESI J196.1797+28.2077|196.17975 |  28.20776 |G|  7479| 0.024948 |SLS |     |  0.000|1|0|0|2|1|0|0
2074|WISEA J130443.34+281505.6|196.18061 |  28.25157 |G|  6566| 0.021902 |SLS |18.33|  0.000|30|0|41|25|16|4|0
2075|WISEA J130444.61+281114.8|196.18584 |  28.18739 |G|  7650| 0.025518 |SLS |20.35|  0.000|1|0|35|6|1|4|0
2076|WISEA J130446.30+290354.0|196.19316 |  29.06490 |G|  5882| 0.019620 |SLS |20.0g|  0.000|0|0|39|6|1|4|0
2077|WISEA J130449.27+283940.3|196.20529 |  28.66120 |G|  7860| 0.026219 |SLS |17.0g|  0.000|23|0|41|20|12|4|0
2078|WISEA J130449.37+281610.1|196.20573 |  28.26948 |G|  6810| 0.022716 |SLS |17.16|  0.000|26|0|52|18|11|6|0
2079|WISEA J130452.37+265508.6|196.21821 |  26.91908 |G|  6929| 0.023113 |SLS |16.2g|  0.000|31|0|52|22|14|6|0
2080|WISEA J130453.65+274252.9|196.22357 |  27.71471 |IrS|  7354| 0.024530 |SUN |     |  0.000|4|0|12|5|1|0|0
2081|WISEA J130456.82+290532.9|196.23676 |  29.09250 |G|  5970| 0.019914 |SLS |18.3g|  0.000|19|0|72|14|6|8|0
2082|WISEA J130457.83+283351.8|196.24097 |  28.56442 |G|  7221| 0.024085 |SLS |19.55|  0.000|2|0|33|6|1|4|0
2083|WISEA J130457.83+280749.9|196.24121 |  28.13060 |G|  6488| 0.021641 |SLS?|20.0g|  0.000|1|0|27|4|1|4|0
2084|WISEA J130458.13+280830.5|196.24228 |  28.14166 |G|  7553| 0.025195 |SLS |20.47|  0.000|1|0|27|4|1|4|0
2085|WISEA J130458.35+291140.4|196.24316 |  29.19458 |G|  5709| 0.019043 |SLS |18.1g|  0.000|23|0|38|13|8|4|0
2086|NGC 4952|196.24326 |  29.12226 |G|  5920| 0.019747 |SLS |13.6g|  0.000|138|3|68|38|29|10|0
